"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q85_1","Q85_2","Q85_3","Q85_4","Hot","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q83_1","Q83_2","Q83_3","Q83_4","full","Q82_1","Q82_2","Q82_3","Q82_4","cold","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q42","Q44","Q46","Q48","Q50","Q73","thirsty","hungry.0","tired","Q51","Q42.0","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BL_choices_food","LocationLatitude","LocationLongitude","LocationAccuracy","state","condition","pref_warmth","pref_food","filter_$"
"R_2B5S9vHWdQRXKpE","Default Response Set","Anonymous","","","104.9.143.25","0",2015-12-04 12:43:45,2015-12-04 12:48:11,1,"993650",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.379,151.424,153.159,2,"I would be thinking about how good the meal was that I had. I would be sleepy possible and want to take a nap.I would be relaxed  and feel calm.",NA,NA,NA,NA,"",1,3,3,3,3,6,3,4,2,4,3,6,7,9,8,8,1,4,4,2,5,1,7,9,1,2,31,1,1,1,NA,NA,NA,NA,1,"Full","Q57|Q48|Q46|fill2|fill5|Q50|food2|fill1|food1|fill4|food4|food3|Q42|food5|Q44|fill3","38.188003540039","-85.836502075195","-1",2,1,7.6,3.6,1
"R_02KbZy0mv2u5t2F","Default Response Set","Anonymous","","","50.157.18.250","0",2015-12-04 12:45:03,2015-12-04 12:48:18,1,"998711",1,1,NA,NA,NA,NA,"",2.217,73.157,73.445,3,"If I were hungry, that's probably all I would be thinking about. My stomach would be growling. It would be hurting. My body would start to get a little shakey. I would feel really weak. The only thing I would be feeling is upset and grumpy until I got my ext meal.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,1,9,9,1,9,9,9,9,1,9,9,9,9,1,4,3,3,4,1,9,9,1,2,30,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q50|Q48|food1|Q46|Q42|fill4|food5|food4|Q44|fill5|fill2|fill1|fill3|food2|food3","35.209396362305","-89.793197631836","-1",2,2,7.4,7.4,1
"R_1hSSvynbNST0wwI","Default Response Set","Anonymous","","","173.16.162.62","0",2015-12-04 12:45:42,2015-12-04 12:48:58,1,"993788",1,1,NA,NA,NA,NA,"",6.669,51.313,70.012,7,"I would be thinking about food. I would become hangry and very irritated",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,1,9,1,1,9,1,9,9,9,9,9,5,9,1,1,1,4,6,1,9,9,1,2,27,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill3|fill2|food2|fill5|Q46|fill4|food3|food1|Q44|fill1|Q42|Q50|food5|Q48|food4","39.794204711914","-88.273399353027","-1",2,2,8.2,4.2,1
"R_1r8l4YHivdmbAsh","Default Response Set","Anonymous","","","72.11.38.170","0",2015-12-04 12:45:59,2015-12-04 12:49:44,1,"994670",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",37.153,53.557,100.257,3,"I would hope I wouldn't be thinking about food at all at that point. My body would feel stuffed or in pain due to eating so much. I would try to walk it off to lose some of the feeling. I have been in this position before, it is not the best to be in haha I enjoy eating too much.",NA,NA,NA,NA,"",1,8,7,2,7,3,6,3,5,7,3,7,2,3,7,3,1,7,6,6,4,1,4,6,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q50|food4|Q46|Q42|food1|food3|fill3|fill5|food5|Q44|fill4|Q48|fill1|food2|fill2","36.016204833984","-80.043403625488","-1",2,1,4.4,5.4,1
"R_20Zi9eT90U3OGru","Default Response Set","Anonymous","","","108.243.157.87","0",2015-12-04 12:48:17,2015-12-04 12:51:37,1,"961822",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.489,51.551,64.003,4,"I am stuffed. My pants are fitting tighter. My stomach is feeling huge and has no room. I wish my food would digest and move down so I can poop. I would act tired and grumpy. Even a sip of water makes me feel over bloated and that I'm upset. I would be thnking about how much I regret eating that food. I would feel like I have a second chin. Feel extra fat. I would feel slow.",NA,NA,NA,NA,"",1,7,9,9,9,1,7,2,1,6,1,1,9,9,7,9,1,2,2,6,5,1,9,9,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food4|Q48|fill4|food1|fill2|fill5|Q44|food5|food3|food2|fill1|Q46|fill3|Q50|Q42","37.170196533203","-93.329696655273","-1",2,1,7,7,1
"R_2eOME1JuL3TEXet","Default Response Set","Anonymous","","","65.191.163.66","0",2015-12-04 12:46:38,2015-12-04 12:51:39,1,"995332",1,1,NA,NA,NA,NA,"",1.513,1.513,119.388,1,"I've been very hungry in my life, so it is easy to imagine. I'm going to go with the experience of being on the third day without food. You are so hungry that it's all you can think about, and all you want to do is eat. This is also a transitional time thugh. If you don't eat something very soon at this point you will soon be quite a bit less hungry but increasingly lethargic.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,2,9,3,2,9,9,3,5,3,8,1,9,8,9,3,1,1,7,3,2,1,9,9,1,1,43,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food2|food4|food1|Q48|fill4|fill3|Q50|fill1|food3|Q44|fill5|Q46|Q42|food5|fill2","35.024597167969","-78.996803283691","-1",2,2,6,5,1
"R_3mcPb61eFeWKqOt","Default Response Set","Anonymous","","","208.98.162.160","0",2015-12-04 12:49:03,2015-12-04 12:52:00,1,"891352",1,1,NA,NA,NA,NA,"",4.086,4.086,62.469,1,"I would be kind of irritable and short with anyone around me.  My stomach would hurt and I would feel very anxious about when I would be able to eat something.  I may feel lightheaded.  All I would be able to think about is eating something.  I probably wuldn't want to talk to anyone until I was able to eat.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,1,9,9,9,9,2,2,9,9,3,9,1,4,1,3,2,1,5,1,9,9,1,2,39,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food3|Q44|food4|fill4|food5|food1|fill2|Q48|Q42|Q50|fill5|Q46|fill3|fill1|food2","44.651992797852","-114.154296875","-1",2,2,5.2,5.8,1
"R_WwehCvUkANggtqN","Default Response Set","Anonymous","","","75.142.138.127","0",2015-12-04 12:48:09,2015-12-04 12:52:21,1,"921377",1,1,NA,NA,NA,NA,"",1.381,1.381,83.874,1,"I feel very hungry. My body feels weak and my stomach is growling. I would be thinking about getting some food as soon as possible. I would not be able to concentrate on anything besides my hunger.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,9,1,1,1,1,7,2,1,9,9,9,8,9,9,1,7,3,3,4,1,9,9,1,1,45,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q50|food2|fill2|Q46|fill4|food1|food3|fill3|fill1|Q42|Q44|fill5|food5|food4|Q48","42.185104370117","-121.61410522461","-1",2,2,8.8,2.6,1
"R_2RP5kXkbFKI779P","Default Response Set","Anonymous","","","99.110.220.105","0",2015-12-04 12:50:12,2015-12-04 12:53:33,1,"997190",1,1,NA,NA,NA,NA,"",0.674,9.066,65.279,6,"I would feel like dying. I would feel like crap. My body and stomach will feel flat and empty. I would act irrational and desperate. I would fall to the ground in pain. I would do whatever it takes to get a bite. I need food. I would go crazy,",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,5,5,6,5,5,6,3,4,3,3,5,8,6,8,1,5,5,6,6,1,5,6,1,1,23,1,NA,1,NA,NA,NA,NA,1,"Hunger","Q57|fill1|fill2|Q48|food2|Q42|food3|food1|Q46|fill5|food5|fill3|Q44|fill4|Q50|food4","34.09049987793","-118.13439941406","-1",2,2,6,5.8,1
"R_2R1YDVQXlNbzFrQ","Default Response Set","Anonymous","","","68.0.151.122","0",2015-12-04 12:49:50,2015-12-04 12:53:40,1,"893424",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",9.739,9.739,65.521,1,"I wouldn't really be thinking about anything, I definitely wouldn't want to think about food and the thought of any food would make me feel sick. My body would feel sluggish and tired- my stomach would hurt. I would probably just lay down on the couch andnot really do anything.",NA,NA,NA,NA,"",1,1,9,1,1,3,2,1,1,9,9,1,9,7,4,6,1,1,4,7,5,1,9,9,1,1,23,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food3|Q46|Q42|Q50|Q44|food2|food5|fill1|food1|fill2|Q48|fill3|fill4|fill5|food4","32.254104614258","-110.87850189209","-1",2,1,5.4,3,1
"R_8dhLikjhgWYoeR3","Default Response Set","Anonymous","","","24.10.14.195","0",2015-12-04 12:51:10,2015-12-04 12:54:26,1,"987054",1,1,NA,NA,NA,NA,"",0.961,0.961,84.143,1,"When I'm very hungry all I want to do is eat. I have a headache and I will do anything I can to get me food in me. I just want the energy and tasting something would feel so good. I would be very unhappy and made until I ate.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,1,9,1,1,9,1,1,2,2,1,9,1,6,7,3,4,1,4,3,1,1,24,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q50|food5|Q46|fill3|Q42|fill2|Q44|food4|food2|food3|fill1|fill5|food1|Q48|fill4","38.784301757812","-121.37060546875","-1",2,2,3,7.4,1
"R_31mdo5c1O44OaB1","Default Response Set","Anonymous","","","38.100.60.20","0",2015-12-04 12:47:41,2015-12-04 12:54:33,1,"892832",1,1,NA,NA,NA,NA,"",1.068,1.068,72.994,1,"I am so hungry right now and everyone around me is talking about food.  I can hear my stomach growling and have this gnawing feeling that just won't go away.  I am thinking about food, and what I'm going to eat to alleviate this hunger.  Everything soundsgood right now, but I know I don't want to overeat and feel worse.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,4,3,5,9,1,5,8,5,1,9,4,2,6,3,9,1,7,1,5,5,1,8,9,1,2,52,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food5|fill3|Q46|fill5|fill4|food2|Q48|fill2|Q50|food4|Q42|fill1|food1|Q44|food3","41.30810546875","-72.928199768066","-1",2,2,4.8,4.4,1
"R_27QFOUql5LCGkQB","Default Response Set","Anonymous","","","64.237.232.255","0",2015-12-04 12:48:28,2015-12-04 12:55:29,1,"991742",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",29.53,102.353,103.852,5,"I am feeling full. I feel lethargic and slow with no desire to move. I feel so full that I wish to lay down.",NA,NA,NA,NA,"",1,8,8,7,8,2,8,3,2,8,5,2,9,6,5,7,1,5,7,8,4,1,9,9,1,2,45,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q46|fill1|food1|fill5|Q50|fill3|Q42|Q44|Q48|food2|food4|food5|fill2|food3|fill4","18.408096313477","-66.338500976562","-1",2,1,5.8,6.6,1
"R_1f6J5VMMEZ0zWRw","Default Response Set","Anonymous","","","98.170.224.153","0",2015-12-04 12:51:36,2015-12-04 12:55:44,1,"911478",1,1,NA,NA,NA,NA,"",2.001,2.001,66.56,1,"My stomach feels so empty, like it's trying to eat itself.  It's growly and gurgly and LOUD.  I need to get up and find some lunch.  My head is a little achy because I'm so hungry.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,5,9,1,1,5,1,5,9,9,1,9,9,5,5,1,6,9,5,5,1,9,9,1,2,42,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food3|fill3|food5|fill2|Q42|food1|Q50|fill5|fill1|Q46|fill4|food4|Q48|Q44|food2","30.791397094727","-86.448501586914","-1",2,2,5.8,5,1
"R_1C8u3ZjAsmCLTdK","Default Response Set","Anonymous","","","23.241.123.160","0",2015-12-04 12:52:23,2015-12-04 12:55:46,1,"929564",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",10.404,71.492,91.045,3,"I don't like to feel very full. My body would feel very uncomfortable, like I can't breathe out fully or my stomach will explode. I would feel regret for eating so much and guilt for eating that much. I would act sluggish and tired because my body would fel so heavy and uncomfortable. I would not be able to move freely.",NA,NA,NA,NA,"",1,8,8,2,8,2,2,8,3,2,8,8,2,8,2,8,1,7,3,6,5,1,8,8,1,2,29,2,NA,1,NA,NA,NA,NA,1,"Full","Q57|fill3|food2|fill4|Q50|food1|food5|food4|fill1|Q46|fill5|fill2|Q48|food3|Q44|Q42","33.97770690918","-118.43510437012","-1",2,1,5.6,5.6,1
"R_1gIb1utvv9x5pX5","Default Response Set","Anonymous","","","76.117.27.189","0",2015-12-04 12:52:15,2015-12-04 12:55:48,1,"932486",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",7.604,7.604,91.582,1,"I would be thinking about why I ate so much and feel a little regret. I would feel like I was bursting, I would feel slow and sluggish. I wouldnt want to move, I would just want to sit or lay down for a while. I would just want to watch TV and not have tothink to much. I would probably try to take a nap.",NA,NA,NA,NA,"",1,1,1,1,1,1,1,7,4,5,9,3,9,9,2,9,1,5,1,9,7,1,8,9,1,1,29,1,NA,1,NA,NA,NA,NA,1,"Full","Q57|food1|Q46|food5|Q50|fill3|fill5|food3|fill4|food4|Q42|Q48|Q44|fill2|food2|fill1","39.391403198242","-74.518203735352","-1",2,1,6.4,1,1
"R_2aPSobWnSP6xO9f","Default Response Set","Anonymous","","","173.55.80.170","0",2015-12-04 12:53:01,2015-12-04 12:55:56,1,"939200",1,1,NA,NA,NA,NA,"",0.943,0.943,66.615,1,"Being very hungry would make you slow and sluggish. Your body would feel terrible. You would ache and the thought of food would make you even sicker. Being starving is not something I wish on anyone. You would feel weak and it would be a struggle to move.You would be lacking in energy and strength.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,7,8,7,8,7,4,7,5,7,3,7,7,2,6,1,8,9,8,8,1,9,9,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food1|food4|fill3|Q42|fill1|food5|food2|fill5|Q44|Q46|fill2|food3|Q48|fill4|Q50","34.147598266602","-117.45809936523","-1",2,2,5,7.6,1
"R_1eFaVclHf9r9RUp","Default Response Set","Anonymous","","","75.166.199.88","0",2015-12-04 12:50:57,2015-12-04 12:56:01,1,"910226",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.665,1.665,86.185,1,"I THINK IT WOULD BE LIKE THANKSGIVING DINNER WHERE ALL I WANT TO DO IS SIT ON THE COUCH AND WATCH FOOTBALL. I WOULD FEEL TIRED AND SLEEPY AND WANT TO TAKE A NAP.  I WOULD WANT TO EAT SOME PIE BUT COULD NOT BRING MYSELF TO GET OFF THE COUCH.",NA,NA,NA,NA,"",1,5,2,3,2,3,8,5,5,2,8,8,9,8,8,8,1,5,3,5,5,1,7,7,1,2,58,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food3|fill4|food5|fill5|fill1|Q44|Q42|fill2|Q46|Q50|food4|food1|fill3|food2|Q48","39.613006591797","-105.06269836426","-1",2,1,8.2,3,1
"R_xfNApMa4YopVa1z","Default Response Set","Anonymous","","","98.193.219.5","0",2015-12-04 12:52:00,2015-12-04 12:56:03,1,"957220",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.752,1.752,70.239,1,"I feel like I may burst. I can literally feel my stomach trying to expand into my abdomen, but there is no more give. The pressure and weight of it almost feels as though I am suffocating.",NA,NA,NA,NA,"",1,1,1,1,1,1,1,1,1,9,9,1,9,5,8,9,1,7,1,7,4,1,9,9,1,2,32,1,NA,NA,NA,1,NA,1,1,"Full","Q57|Q46|fill4|fill3|food4|Q50|food5|Q48|food3|food1|fill1|Q44|food2|fill2|Q42|fill5","36.171798706055","-86.49040222168","-1",2,1,6.4,1,1
"R_2QomGJVMeI8ds3d","Default Response Set","Anonymous","","","24.24.131.40","0",2015-12-04 12:51:55,2015-12-04 12:56:11,1,"960459",1,1,NA,NA,NA,NA,"",2.233,2.233,99.253,1,"I feel really weak. All I can think about is how I'm going to acquire food, how I'm going to prepare the food as quickly as possible, and how I am going to eat it as quickly as possible. I'm also trying to distract myself until I get the opportunity to acuire this food.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,5,9,5,1,5,9,9,9,9,9,9,1,6,7,5,4,1,6,9,1,2,52,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q46|fill2|food1|food4|Q48|fill5|food2|Q44|Q50|Q42|fill3|food5|fill1|fill4|food3","34.20849609375","-118.39430236816","-1",2,2,9,8.2,1
"R_DCg4FlDstXIsLIJ","Default Response Set","Anonymous","","","75.173.81.178","0",2015-12-04 12:49:11,2015-12-04 12:56:12,1,"942691",1,1,NA,NA,NA,NA,"",57.207,57.207,117.495,1,"My first thought is wondering what I am going to eat. Then, when am I going to eat? I want food to be ready now and I start to feel this unbearable urge to eat, and can't wait otherwise I will get extremely irritable and a bit angry. All I want is food beause I am very hungry.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,7,5,8,1,9,3,1,2,2,9,8,7,1,3,1,8,6,8,6,1,9,9,1,1,27,1,NA,NA,1,NA,NA,NA,1,"Hunger","Q57|Q48|food5|fill2|Q42|Q50|fill3|Q46|food3|food2|fill1|fill5|fill4|food4|Q44|food1","35.149993896484","-106.57279968262","-1",2,2,5.6,4.4,1
"R_3FVAolQgGu7QhdY","Default Response Set","Anonymous","","","216.167.129.76","0",2015-12-04 12:45:27,2015-12-04 12:56:42,1,"919664",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",3.267,3.267,77.936,1,"I would feel like my stomach is bulging and I would feel very uncomfortable. I wouldn't want to lay down - I would want to be slightly reclined or sitting up. I wouldn't feel like moving very much. I would be sluggish and tired.",NA,NA,NA,NA,"",1,2,9,5,7,2,2,4,2,8,3,1,9,3,8,5,1,5,5,7,7,1,7,8,1,2,26,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q48|fill1|food5|Q44|Q42|Q46|fill4|food4|food1|food2|fill2|food3|Q50|fill3|fill5","33.590301513672","-101.85189819336","-1",2,1,5.2,5,1
"R_1gqBelk0XWmHeoa","Default Response Set","Anonymous","","","108.200.56.50","0",2015-12-04 12:53:58,2015-12-04 12:57:47,1,"922716",1,1,NA,NA,NA,NA,"",2.622,2.622,62.977,1,"I am really hungry. My stomach hurts and is growling, it feels like it's trying to eat itself. I feel like I must find me some food soon or I will be a terrible mood at this rate. I can tell that I am becoming irritable because of how badly I need food.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,2,8,2,3,1,2,1,2,8,8,1,9,1,2,3,1,4,7,6,7,1,8,9,1,2,33,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill5|Q42|Q50|food2|Q44|fill1|fill4|food5|food1|Q48|fill2|food4|food3|fill3|Q46","39.110107421875","-94.305198669434","-1",2,2,3.2,3.2,1
"R_26nDSG9ZseeSAPq","Default Response Set","Anonymous","","","72.221.79.46","0",2015-12-04 12:55:02,2015-12-04 12:58:02,1,"936967",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.389,7.931,66.123,2,"I would be satisfied, knowing that I have eaten my fill. I would probably go sit or lie down somewhere and pick up my knitting or book and just relax.",NA,NA,NA,NA,"",1,9,9,9,9,1,5,1,1,1,9,1,9,9,9,9,1,2,5,5,5,1,5,7,1,2,32,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q42|Q46|fill5|fill1|fill3|food1|food5|Q50|Q48|fill4|food2|Q44|food3|food4|fill2","41.854507446289","-71.437797546387","-1",2,1,7.4,7.4,1
"R_1mfKNfir3VwFzHm","Default Response Set","Anonymous","","","68.234.204.252","0",2015-12-04 12:55:06,2015-12-04 12:58:04,1,"971231",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.098,61.767,62.127,2,"I would feel uncomfortable, like there is too much pressure in my stomach. I wouldn't try to move very much. I'd be hoping that I'll burp to relieve some of the pressure. I would just sit around waiting for it all to digest.",NA,NA,NA,NA,"",1,9,9,9,9,8,9,5,1,9,9,1,1,9,9,9,1,5,9,1,3,1,1,9,1,2,21,1,NA,1,NA,1,NA,NA,1,"Full","Q57|fill1|fill2|Q46|Q50|fill4|fill3|food2|food1|fill5|Q42|food5|food3|food4|Q48|Q44","30.525207519531","-84.332099914551","-1",2,1,5.8,8.8,1
"R_3nDlhoNbggp8HNe","Default Response Set","Anonymous","","","107.202.204.162","0",2015-12-04 12:45:02,2015-12-04 12:58:21,1,"946909",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.151,122.156,128.356,4,"I would be thinking about how much I wanted to not be full anymore, and what I could do to get over it faster. I wouldn't want to make myself throw up, but I might consider running around a bit, but not actually doing it. I would act really lazy, and not ant to do anything, I would also most likely be a little whiney about things in general. Being overly full is one of my least favorite feelings. My body feels like crap, like 10 lbs of crap stuffed in a 5 lb sack.",NA,NA,NA,NA,"",1,1,9,1,1,1,9,1,1,1,9,9,9,5,5,9,1,9,3,7,4,1,4,9,1,1,29,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q46|Q42|Q48|food5|fill2|food3|Q50|Q44|food4|fill3|fill4|fill5|fill1|food2|food1","37.670303344727","-121.01689910889","-1",2,1,7.4,2.6,1
"R_3lX2bpLyEeDKD1k","Default Response Set","Anonymous","","","99.13.249.205","0",2015-12-04 12:53:26,2015-12-04 12:58:37,1,"943899",1,1,NA,NA,NA,NA,"",6.103,6.103,91.605,1,"I am so hungry that I'm trembling. My heart is beating rapidly and my eyes are blinking more than normally. All I can think about is eating. I need to eat something soon, because I feel I might faint if I don't. My body feels weak and slow.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,2,9,9,1,1,9,9,9,9,6,9,8,9,9,1,1,1,3,5,1,7,9,1,2,64,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q42|food2|food4|fill3|Q48|food5|Q46|fill5|Q50|food1|fill4|fill1|food3|fill2|Q44","28.918106079102","-80.897102355957","-1",2,2,8.2,6,1
"R_1LXMwrHXZkfRomb","Default Response Set","Anonymous","","","71.201.225.207","0",2015-12-04 12:55:43,2015-12-04 12:59:10,1,"954128",1,1,NA,NA,NA,NA,"",5.05,5.05,72.156,1,"This would be a terrible feeling. My stomach would likely feel very small and eating itself. I wouldn't be able to stop thinking about how or when I would get my next meal. I would do whatever I could to find something to eat.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,6,7,4,7,4,3,5,6,2,7,4,4,1,2,9,1,3,3,3,4,1,8,8,1,1,30,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food5|fill5|fill1|food3|Q44|Q50|food2|Q48|food1|food4|Q42|fill2|fill3|fill4|Q46","41.881607055664","-87.976097106934","-1",2,2,4,5.6,1
"R_25M8VrNFGiZFYeL","Default Response Set","Anonymous","","","73.25.103.162","0",2015-12-04 12:55:07,2015-12-04 12:59:19,1,"906409",1,1,NA,NA,NA,NA,"",2.307,83.115,85.144,8,"I want food.  Anything'll do.  Crackers, sandwich.  Stomach would be growling and in pain.  I'd be grumpy.  Probably will try to sleep if there's no food soon.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,9,7,8,9,6,7,4,3,3,2,3,4,4,4,1,6,6,4,5,1,7,7,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill2|Q42|Q50|fill4|food4|fill5|Q48|food2|fill1|food5|Q44|food3|food1|Q46|fill3","45.544204711914","-122.64309692383","-1",2,2,3.4,8,1
"R_3KBp9IG9AY4u62p","Default Response Set","Anonymous","","","166.137.248.135","0",2015-12-04 12:57:52,2015-12-04 13:02:10,1,"944876",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",15.378,15.378,68.274,1,"I would be satiated and relaxed.  May have heartburn depending on what I had eaten.  Should go for a walk.",NA,NA,NA,NA,"",1,1,4,1,2,3,1,1,1,1,8,1,5,2,7,9,1,6,3,6,6,1,4,9,1,2,61,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food5|Q42|fill2|Q44|Q50|fill4|food1|Q48|Q46|fill5|fill3|food4|food2|fill1|food3","38","-97","-1",2,1,4.8,2.2,1
"R_2wGM9t6n9V2FhFh","Default Response Set","Anonymous","","","173.219.43.42","0",2015-12-04 12:59:05,2015-12-04 13:02:29,1,"986393",1,1,NA,NA,NA,NA,"",3.578,70.682,71.086,8,"I imagine my stomach hurting. I can't stop thinking about food. I start daydreaming about what I'm going to eat next. I try to get my mind off of it but I can't. It's distracting. I have to eat.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,4,2,2,3,3,3,6,3,7,7,3,4,8,3,7,1,7,6,5,6,1,8,9,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill2|food3|fill1|fill3|Q42|food2|Q46|Q50|Q48|food5|fill5|food4|Q44|fill4|food1","36.66960144043","-93.261497497559","-1",2,2,5,2.8,1
"R_z2pRBPkHqvnkjNT","Default Response Set","Anonymous","","","74.130.218.45","0",2015-12-04 13:00:35,2015-12-04 13:03:21,1,"964346",1,1,NA,NA,NA,NA,"",0.909,0.909,61.816,1,"If I were very hungry I would be thinking about when/what I was going to eat soon. I would decided whether it was a suitable time for lunch, dinner, etc. and then fix myself something to eat. Depending on exactly how hungry I was I would probably snack onsomething while my food was being cooked or delivered.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,1,9,1,1,1,1,1,1,9,9,9,1,9,1,2,2,2,6,1,9,9,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q46|fill3|Q42|Q48|fill2|food2|food4|food5|food1|Q44|Q50|food3|fill4|fill1|fill5","37.355697631836","-86.862701416016","-1",2,2,7.4,4.2,1
"R_eaO3PVWoRFHjCuZ","Default Response Set","Anonymous","","","108.25.121.163","0",2015-12-04 12:59:31,2015-12-04 13:03:39,1,"961196",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.379,1.379,64.819,1,"I would want to lay down if I was full.  I would not be doing any physical activity.  I would feel disgusted and ashamed, yet strangely satisfied.",NA,NA,NA,NA,"",1,7,2,2,2,7,8,7,7,7,8,8,2,2,4,6,1,7,6,3,4,1,7,8,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill3|Q44|fill2|food1|Q42|fill5|Q48|fill4|fill1|food3|food2|Q46|food5|Q50|food4","39.489898681641","-74.47730255127","-1",2,1,4.4,4,1
"R_bdpAENanGFHmcKt","Default Response Set","Anonymous","","","74.109.42.150","0",2015-12-04 12:59:28,2015-12-04 13:04:11,1,"969985",1,1,NA,NA,NA,NA,"",4.758,4.758,93.789,1,"This isnt a streetch of my imagination.  I am pretty hungry right now.  I ate a small piece of chocolateearlier and I can still taste it.  It wasnt filling at all but woke up my mouth to taste and my stomach is already calling for food.  My brain is slowe because behind all my thoughts are food.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,9,9,2,2,1,7,2,9,9,2,9,1,3,8,7,2,1,2,9,1,1,41,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q50|Q48|food1|Q44|Q42|food4|food5|food3|fill2|fill4|fill5|fill3|food2|Q46|fill1","39.99690246582","-75.075996398926","-1",2,2,6.2,9,1
