"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q43","Q83_1","Q83_2","Q83_3","Q83_4","full","Q47","Q48_1","Q48_2","Q48_3","Q48_4","Q49","Q44","Q45_1","Q45_2","Q45_3","Q45_4","Q46","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q239","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q73","thirsty","hungry.0","tired","Q51","Q42","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BR_FL_41","DO_BR_FL_39","DO_BL_choices_now","DO_BL_Choices_general","LocationLatitude","LocationLongitude","LocationAccuracy","condition","nowgeneral","choice_now","choice_general","choice","filter_$"
"R_3O8N6ZTAohhxtJC","Default Response Set","Anonymous","","","174.140.64.232","0",2015-12-10 13:48:37,2015-12-10 14:00:13,1,"933096",1,1,1.053,1.053,120.579,1,"i am starving. i will eat. i may eat too much. but i will not be starving when i am done.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,5,9,6,6,1,5,5,5,1,6,6,7,5,1,6,6,1,1,55,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q248|Q240|Q244|Q243|Q242|Q241|Q247|Q246|Q245|Q249","39.893707275391","-79.749198913574","-1",1,2,NA,6,6,0
"R_12h8Bl5c5kSHDQh","Default Response Set","Anonymous","","","54.152.235.199","0",2015-12-10 13:55:53,2015-12-10 14:00:32,1,"979428",1,1,11.714,11.714,131.152,1,"I am so hungry my stomach hurts. I can't concentrate on anything. All I can think about is getting some food. Not only does my stomach ache but I am getting really cranky. Like angry. I don't think anybody would want to be around me. I waited to long to et and I feel like I will never satisfy my hunger now. Maybe if I lie down it will go away. But I don't think I will be able to fall asleep, I hurt to bad. I can't stop thinking about how hungry I am.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,4,5,8,1,2,2,2,2,7,1,7,6,4,3,1,7,8,1,2,47,1,NA,NA,NA,NA,NA,1,1,"Hunger","","Choices_general","","Q239|Q249|Q240|Q241|Q248|Q247|Q246|Q243|Q244|Q242|Q245","39.033493041992","-77.48380279541","-1",1,2,NA,5,5,0
"R_3sALrEDeuiYc99z","Default Response Set","Anonymous","","","64.53.118.215","0",2015-12-10 13:58:57,2015-12-10 14:01:06,1,"951745",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,2.511,2.511,78.415,1,"I WOULD BE REALLY HAPPY TO PLAY WITH SOMETHING FROM MY CHILDHOOD. IT IS SO FUN PLAYING WITH THOSE OLD TOYS THAT KIDS NOW DAYS DONT CARE ABOUT. WE NEEDED OUR IMAGINATIONS.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,6,2,8,7,6,6,3,1,5,3,3,3,1,9,8,1,1,22,1,NA,NA,NA,1,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q247|Q243|Q246|Q244|Q248|Q241|Q242|Q249|Q245|Q240","36.340393066406","-80.444396972656","-1",3,2,NA,4.4,4.4,0
"R_33fCzmsaBBtW4Xb","Default Response Set","Anonymous","","","172.76.227.80","0",2015-12-10 13:56:40,2015-12-10 14:01:24,1,"896445",1,NA,NA,NA,NA,NA,"",1,9.009,9.009,101.245,1,"I'm very full. My stomach feels tight and uncomfortably warm. I wish I had not eaten so much that I made myself feel this way. I want to get up and walk around, and see if I can walk off some of this fullness. It makes me feel slightly nauseous. I think Imay have to lay down instead of walking. I don't think I want to eat at all tomorrow.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,7,9,5,3,9,4,1,9,1,4,5,1,4,1,8,9,1,2,60,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q240|Q242|Q243|Q249|Q244|Q246|Q248|Q241|Q245|Q247","42.89860534668","-75.571098327637","-1",2,2,NA,6.8,6.8,0
"R_3qfKq2nrC8M9AbI","Default Response Set","Anonymous","","","69.152.184.7","0",2015-12-10 13:59:37,2015-12-10 14:02:28,1,"913001",1,NA,NA,NA,NA,NA,"",1,6.318,62.004,62.819,2,"Thinking that I shouldn't have eaten so much!  Feel lazy and sluggish, kind of miserable.  I'd be tired and probably want to take a nap.  I'd regret having overeaten.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,5,7,4,3,4,5,5,8,1,7,3,5,6,1,7,7,1,2,36,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q243|Q246|Q241|Q242|Q240|Q245|Q249|Q244|Q247|Q248","34.803604125977","-92.244400024414","-1",2,2,NA,6,6,0
"R_1QK6riJbzXnk8pD","Default Response Set","Anonymous","","","104.172.66.86","0",2015-12-10 13:58:04,2015-12-10 14:02:36,1,"916252",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,22.763,100.172,121.601,3,"I thought about a toy that you sit on, and it makes you go round in round. I do not remember the name, but it made me feel so free, so happy. I was about 4-5 years old and can still remember how extremely happy I was with that toy. I do not remember playig with anything else but I sure would love to get one of those again.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,9,1,9,1,1,9,9,1,9,1,5,6,1,9,9,1,2,29,1,1,NA,NA,NA,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q247|Q241|Q240|Q244|Q245|Q248|Q249|Q242|Q246|Q243","34.179504394531","-117.24789428711","-1",3,2,NA,2.6,2.6,0
"R_2riPICrUsEf0zJn","Default Response Set","Anonymous","","","166.94.13.37","0",2015-12-10 14:01:06,2015-12-10 14:03:54,1,"987542",1,1,1.603,1.603,62.171,1,"God I need some food. I wonder what kind of food i could get. should I go to the vending machine? Should I go out to lunch? Hrm, what am I in the mood for...Hamburgers? Pizza? Indian? Chinese? Maybe this water will help a little bit.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,8,8,5,1,1,2,2,2,1,4,4,3,5,1,7,6,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q246|Q240|Q248|Q249|Q241|Q243|Q244|Q245|Q242|Q247","38.835693359375","-77.337501525879","-1",1,2,NA,6.2,6.2,0
"R_3JfJhW0qavQdQYc","Default Response Set","Anonymous","","","68.194.37.251","0",2015-12-10 14:01:11,2015-12-10 14:04:34,1,"956786",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,5.228,5.228,63.814,1,"I would play with a teddy bear. I would pretend that it is another person. I would feel happy and at ease.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,9,2,5,5,5,3,6,1,2,4,5,5,1,2,2,1,1,20,1,NA,NA,NA,1,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q249|Q240|Q244|Q245|Q242|Q247|Q243|Q248|Q246|Q241","40.622497558594","-73.966201782227","-1",3,2,NA,5,5,0
"R_3fxdb1vOtkfg54l","Default Response Set","Anonymous","","","75.70.220.104","0",2015-12-10 13:50:25,2015-12-10 14:05:33,1,"957365",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,3.87,3.87,302.717,1,"IT WOULD BE NOSTALGIC AND FUN TO PLAY WITH AGAIN",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,3,4,5,5,5,6,7,7,1,6,5,6,7,1,6,6,1,1,26,1,NA,NA,NA,1,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q246|Q243|Q244|Q248|Q241|Q249|Q240|Q247|Q245|Q242","38.958404541016","-104.75730133057","-1",3,2,NA,4.4,4.4,0
"R_3oB0VKf3q3dkD18","Default Response Set","Anonymous","","","64.121.7.196","0",2015-12-10 13:42:08,2015-12-10 14:06:27,1,"899254",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1.317,1366.1,1390.021,7,"Well I would play toy car.I would play with my hands.I would think that I am driving this car.I would feel good.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,3,4,5,5,8,7,5,6,1,8,7,6,8,1,6,8,1,1,29,1,NA,1,NA,NA,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q243|Q247|Q248|Q242|Q246|Q244|Q240|Q249|Q245|Q241","39.948196411133","-75.30549621582","-1",3,2,NA,4.4,4.4,0
"R_r1iepknoYjY0gUx","Default Response Set","Anonymous","","","104.190.231.198","0",2015-12-10 13:58:27,2015-12-10 14:06:32,1,"895026",1,1,2.321,210.816,237.174,6,"I'm thinking about food even though I don't want to because I'm so hungry. I feel weak and drained and I don't feel like doing anything at all but eating something. I'm drained and I feel nauseous and my stomach keeps growling. I know it's because I havent eaten, but it makes me feel like I'm going to throw up. I'm pretty irritable and grumpy, and I'm gonna snap at anyone that pisses me off.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,9,8,6,5,9,5,9,9,1,3,2,3,5,1,9,9,1,2,31,1,1,NA,NA,NA,NA,NA,1,"Hunger","","Choices_general","","Q239|Q240|Q249|Q248|Q245|Q246|Q244|Q241|Q242|Q247|Q243","34.125595092773","-77.918998718262","-1",1,2,NA,8,8,0
"R_VVcTWfvQ06UzyBH","Default Response Set","Anonymous","","","73.209.88.161","0",2015-12-10 14:04:45,2015-12-10 14:07:45,1,"977579",1,NA,NA,NA,NA,NA,"",1,0.815,92.926,93.179,3,"I would like some small cookies.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,2,5,6,7,6,6,8,8,1,8,7,5,7,1,4,6,1,1,25,1,NA,NA,NA,NA,NA,1,1,"Full","","Choices_general","","Q239|Q240|Q242|Q244|Q249|Q248|Q243|Q245|Q246|Q241|Q247","41.813003540039","-87.713401794434","-1",2,2,NA,4.6,4.6,0
"R_1pYU90I4En5P9ko","Default Response Set","Anonymous","","","108.73.38.3","0",2015-12-10 14:04:18,2015-12-10 14:08:17,1,"930568",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,2.799,9.043,100.958,3,"It would be very interesting and fun to be traveling to a different city. I would be going to Rome, Italy.  I think it would be fascinating to see the historic sites of the city.  I would be thinking about all the things to do and see as i am flying to Roe.  I willhave great excitement and anticipation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,9,1,9,1,1,1,1,9,1,2,3,2,5,1,7,9,1,1,60,1,NA,NA,1,NA,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q241|Q249|Q247|Q242|Q248|Q245|Q240|Q244|Q243|Q246","29.306594848633","-94.772300720215","-1",3,2,NA,7.4,7.4,0
"R_1png1YAF8rHbwq3","Default Response Set","Anonymous","","","184.63.222.172","0",2015-12-10 13:48:50,2015-12-10 14:08:37,1,"972861",1,1,6.045,846.039,851.051,40,"I would probably be thinking about how much I hate to diet. As a bodybuilder, that's the only time I ever allow my caloric intake to drop low enough to cause me to feel hungry (I typically eat every 2-3 hours so hunger isn't usually an issue for me). I usally feel a bit lethargic when I'm hungry. I also tend to worry about catabolism, and I can be moody from time to time (especially when training and dieting for an upcoming bodybuilding competition). Other than that I behave about the same as I do when I' full...like most things dieting (and dealing with hunger) gets a lot easier when you've had a lot of practice.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,9,9,3,3,5,3,6,4,9,1,2,4,3,5,1,8,7,1,1,32,1,NA,NA,NA,1,NA,1,1,"Hunger","","Choices_general","","Q239|Q241|Q244|Q248|Q245|Q246|Q249|Q240|Q247|Q242|Q243","37.577499389648","-83.713996887207","-1",1,2,NA,5.8,5.8,0
"R_122KYYci1oSwvOf","Default Response Set","Anonymous","","","50.133.84.167","0",2015-12-10 14:06:59,2015-12-10 14:09:41,1,"951774",1,NA,NA,NA,NA,NA,"",1,0.9,5.764,72.464,19,"I would be thinking about laying down and not moving. My body would feel bloated and for lack of a better word, full. I would be completely immobile, likely groaning and cursing myself for eating way too much. I would just wait it out and hope for the feeing to pass quickly.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,9,1,1,9,1,1,1,1,8,5,5,4,1,6,7,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q243|Q244|Q249|Q242|Q248|Q246|Q241|Q245|Q247|Q240","42.272994995117","-83.599403381348","-1",2,2,NA,5.8,5.8,0
"R_21hKMU41PYHNWwi","Default Response Set","Anonymous","","","108.196.112.138","0",2015-12-10 14:05:27,2015-12-10 14:09:48,1,"904240",1,1,12.634,12.634,94.556,1,"I would be thinking about eating a large meal to be not hungry anymore. I would probably feel tired and may be a little hostile towards people just because i don't feel well. I would want to eat asap.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,2,1,3,3,2,2,3,9,1,3,4,6,5,1,8,8,1,1,29,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q245|Q244|Q247|Q242|Q246|Q249|Q241|Q248|Q243|Q240","34.53889465332","-86.87329864502","-1",1,2,NA,3.2,3.2,0
"R_1QclBhFNsPRArQJ","Default Response Set","Anonymous","","","108.59.191.237","0",2015-12-10 13:57:10,2015-12-10 14:10:07,1,"922689",1,1,5.938,5.938,69.167,1,"I would be thinking about food.  I would feel weak.  I would act crabby.  My stomach would be growling.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,1,1,9,9,5,9,1,1,6,4,8,1,1,9,9,1,2,35,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q240|Q244|Q245|Q248|Q241|Q243|Q242|Q246|Q249|Q247","40.603393554688","-88.019996643066","-1",1,2,NA,1.8,1.8,0
"R_2SfsNlIMnwAh3d0","Default Response Set","Anonymous","","","98.80.208.39","0",2015-12-10 14:03:29,2015-12-10 14:10:54,1,"932326",1,1,2.353,2.353,70.492,1,"I haven't had any food to eat in about 20 hours, and I am starving. I keep hearing my stomach rumble, but I can't go and get food for another hour or 2. Knowing that is only making it worse.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,8,3,2,4,3,3,7,1,8,8,5,5,1,7,9,1,1,21,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q248|Q249|Q246|Q244|Q241|Q242|Q247|Q245|Q240|Q243","32.464294433594","-82.949501037598","-1",1,2,NA,3.4,3.4,0
"R_RLxSvb47Du7uQXT","Default Response Set","Anonymous","","","67.247.241.28","0",2015-12-10 14:08:19,2015-12-10 14:11:55,1,"998708",1,1,10.083,97.249,98.539,2,"If I were very hungry, I would be thinking about the obvious - food! I would be considering where and when I could get some food at the soonest, and consider options such as grabbing takeout or something already prepared so that I do not have to wait evenlonger while I prepared it. My body would be somewhat uncomfortable, as I'd be feeling hunger pangs in my stomach. I might act a little anxious or even irritable.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,6,7,8,8,3,4,1,7,1,7,7,2,5,1,9,9,1,1,34,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q241|Q246|Q245|Q249|Q242|Q243|Q247|Q244|Q248|Q240","42.882995605469","-78.862396240234","-1",1,2,NA,5.2,5.2,0
"R_22Xg6FIYzuwgWpb","Default Response Set","Anonymous","","","105.48.77.141","0",2015-12-10 13:58:09,2015-12-10 14:12:04,1,"946151",1,1,0,0,63.251,0,"I would be edgy and my smell senses would be heightened. I would be thinking about my favourite steakhouse meal or other food cravings that would kick in. I would feel weak with possibility of yawning and migraine. At this point I would focus all my remaiing energies to locating food from just anywhere closest to me.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,9,7,3,4,3,1,9,1,1,6,7,5,4,1,9,9,1,1,35,1,1,NA,NA,NA,NA,NA,1,"Hunger","","Choices_general","","Q239|Q246|Q248|Q243|Q247|Q249|Q244|Q242|Q245|Q241|Q240","1","38","-1",1,2,NA,5.6,5.6,0
"R_2E5X315fhYGrcGc","Default Response Set","Anonymous","","","50.140.26.76","0",2015-12-10 13:59:46,2015-12-10 14:12:04,1,"898367",1,NA,NA,NA,NA,NA,"",1,1.683,140.291,196.358,4,"I would feel extremely uncomfortable if I were feeling very full. I would have a sharppain in my stomach, as if a knife is being driven through it from the inside out. I would be unable to maintain an erect posture because the pain would be causing me to end forward in pain. I would squat down and hunch over in pain, as I find that's the best way to deal with it (assuming I'm in the comfort of my home and not in public). Standing, but especially sitting seems to intensify the pain of the fullness. I wouldalso feel guilty for allowing myself to eat to the point of discomfort. I would be angry at myself and I would be thinking that I need to improve my self-discipline to stop this from happening again.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,2,3,1,1,5,5,1,9,1,4,3,4,4,1,7,7,1,1,25,1,NA,NA,1,NA,NA,NA,1,"Full","","Choices_general","","Q239|Q244|Q243|Q241|Q240|Q242|Q246|Q248|Q245|Q249|Q247","25.812393188477","-80.240097045898","-1",2,2,NA,3.2,3.2,0
"R_5jOeKjCPwsB27kt","Default Response Set","Anonymous","","","66.168.96.49","0",2015-12-10 13:59:11,2015-12-10 14:01:50,1,"977983",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,0.79,8.198,88.868,3,"Going to New York City would be very interesting.  I would travel via airplane and thinking about what awesome things that I plan to do in the city.  My thoughts would be happy and excited as the big day of adventure in the city would be about to begin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,3,5,5,6,5,6,4,4,4,1,6,3,7,6,1,6,3,1,1,28,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q249|Q240|Q243|Q241|Q247|Q242|Q246|Q248|Q244|Q245","35.500305175781","-85.00309753418","-1",3,2,NA,5,5,0
"R_1Kf1lxAP14VKRR3","Default Response Set","Anonymous","","","70.171.57.195","0",2015-12-10 14:08:20,2015-12-10 14:12:47,1,"890667",1,NA,NA,NA,NA,NA,"",1,1.109,1.109,93.124,1,"I would think about how stuffed I was. It is harder to move. I would probably realize that my pants are pretty tight, and it is a fitting time to unbutton them. I would head to the bathroom, and go number two.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,8,8,2,2,8,2,2,8,1,4,6,7,7,1,8,8,1,1,21,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q240|Q247|Q243|Q249|Q245|Q248|Q244|Q242|Q246|Q241","29.638107299805","-82.414100646973","-1",2,2,NA,6.6,6.6,0
"R_20U0ypJqXXoCbLG","Default Response Set","Anonymous","","","128.138.84.137","0",2015-12-10 14:08:21,2015-12-10 14:12:50,1,"989163",1,NA,NA,NA,NA,NA,"",1,4.436,4.436,63.297,1,"I would feel very disgusting and be upset with myself for overeating so much.  I would likely just laze around and sit there as it would be too uncomfortable to get up and move around a lot.  I'd also have a lot of guilt and would probably ration what I'deat the next few days after to make up for eating far too much.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,3,2,8,2,5,7,2,1,8,1,6,4,5,4,1,4,7,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q241|Q247|Q248|Q243|Q244|Q242|Q245|Q249|Q240|Q246","40.087799072266","-105.37349700928","-1",2,2,NA,4.6,4.6,0
"R_1MKBiDputzprKT8","Default Response Set","Anonymous","","","73.187.210.180","0",2015-12-10 14:10:42,2015-12-10 14:13:48,1,"926284",1,NA,NA,NA,NA,NA,"",1,5.551,64.513,91.926,2,"I would feel stuffed.  My body would feel sluggish and I would want to take a nap. I would sit on a chair and rest.  I would be thinking that I shouldn't ave eaten so much.  I would think that I won't need to eat for the rest of the day.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,8,7,7,2,7,5,5,8,1,6,6,3,3,1,8,8,1,2,37,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q242|Q245|Q247|Q244|Q248|Q246|Q249|Q243|Q241|Q240","40.001998901367","-76.683601379395","-1",2,2,NA,7.4,7.4,0
"R_9zYHZvb2ke3TihP","Default Response Set","Anonymous","","","75.76.96.210","0",2015-12-10 14:10:29,2015-12-10 14:14:53,1,"931254",1,1,1.449,1.449,93.903,1,"If I'm very hungry, I'm likely to be sitting in one spot and not being able to concentrate. I would be irritated for lack of focus besides my stomach. I would feel sick to my stomach due to hunger, which would make food sound unappetizing, even though eatng would make me feel better. Likely, I would be prowling around my kitchen to see if there is anything I want or feel like eating.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,3,3,5,3,9,9,2,9,1,6,3,6,5,1,9,9,1,2,23,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q243|Q247|Q246|Q248|Q242|Q240|Q245|Q244|Q249|Q241","34.719299316406","-86.560401916504","-1",1,2,NA,4.4,4.4,0
"R_3DwNVOLADMcicZL","Default Response Set","Anonymous","","","70.94.0.56","0",2015-12-10 14:11:39,2015-12-10 14:15:41,1,"969274",1,NA,NA,NA,NA,NA,"",1,8.009,49.091,61.841,2,"I would feel very satisfied and relaxed.  I would be a little lethargic and sleepy.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,5,5,5,5,3,5,5,3,1,5,3,5,5,1,7,7,1,1,42,1,1,NA,NA,NA,NA,NA,1,"Full","","Choices_general","","Q239|Q246|Q248|Q249|Q242|Q247|Q240|Q244|Q243|Q241|Q245","39.046493530273","-94.496200561523","-1",2,2,NA,5.6,5.6,0
"R_1hVV6UygMnMnChg","Default Response Set","Anonymous","","","108.49.126.41","0",2015-12-10 14:10:34,2015-12-10 14:15:53,1,"906573",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,11.939,11.939,94.801,1,"I would travel to miami florida, and using walking/bus to get around the city. I would be thinking about the women and the food they have down there. I would bar hop/ restaurant hop to find the best places. It would make me feel happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,3,4,3,8,7,8,8,8,1,6,5,5,4,1,4,5,1,1,21,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q243|Q240|Q246|Q241|Q244|Q248|Q242|Q245|Q247|Q249","42.16960144043","-71.060600280762","-1",3,2,NA,4,4,0
"R_2QGTCeU8M0z7z8C","Default Response Set","Anonymous","","","97.93.212.245","0",2015-12-10 14:13:26,2015-12-10 14:16:25,1,"991253",1,1,3.986,3.986,65.835,1,"My stomach would be growling.  I would feel very weak and I wouldn't have much energy.  I would probably have a headache.  I would try to get some food as soon as possible.  My mouth would be watering at the thought of food.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,9,5,8,2,4,3,3,7,7,1,3,7,5,6,1,7,8,1,1,22,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q249|Q240|Q248|Q241|Q247|Q244|Q242|Q243|Q245|Q246","32.754592895508","-97.78759765625","-1",1,2,NA,5.4,5.4,0
"R_3IT2I8tyxb8K0mI","Default Response Set","Anonymous","","","71.84.53.211","0",2015-12-10 14:12:58,2015-12-10 14:16:35,1,"967142",1,NA,NA,NA,NA,NA,"",1,4.281,4.281,63.877,1,"Ugh. I hate being very full. There is pain in my abdomen and I feel naseus. I have to take my belt off to try and get rid of the pain. I would be feeling regret that I ate so much, knowing that not only am I uncomfortable, but I have likely consumed far to many calories for the day.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,7,9,5,5,1,5,9,1,1,7,5,5,5,1,9,9,1,1,33,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q242|Q248|Q245|Q243|Q240|Q241|Q249|Q244|Q247|Q246","34.147003173828","-118.13919830322","-1",2,2,NA,6.2,6.2,0
"R_3qlgkVcOWeBN1ZL","Default Response Set","Anonymous","","","72.21.136.173","0",2015-12-10 14:12:23,2015-12-10 14:16:26,1,"938443",1,1,4.576,4.576,67.112,1,"My stomache is rumbling making noises. All I can think about is food. My stomache begins to hurt. I'm starting to get a headache.  I need food now!.  Anything will satisfy it.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,9,8,5,3,2,7,2,5,7,1,6,5,7,3,1,7,7,1,2,55,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q249|Q245|Q244|Q247|Q243|Q242|Q240|Q248|Q246|Q241","34.201705932617","-118.05180358887","-1",1,2,NA,6.4,6.4,0
